category,id,name,before_x,before_y,after_x,after_y,dx,dy,raw_at_marker,grade,evidence
fortresses,40007200,성채,333,1234,333,1234,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007240,성채,348,1208,348,1208,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007260,성채,379,1232,379,1232,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007280,성채,395,1217,395,1217,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007300,성채,446,1108,446,1108,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007310,성채,448,1120,448,1120,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007320,성채,450,1126,450,1126,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007340,성채,428,1115,428,1115,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007350,성채,418,1128,418,1128,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007360,성채,419,1135,419,1135,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007390,성채,387,1153,387,1153,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007400,성채,381,1149,381,1149,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007410,성채,377,1170,377,1170,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007450,성채,509,1004,509,1004,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007460,성채,515,1001,515,1001,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007470,성채,528,1004,528,1004,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007480,성채,534,1007,534,1007,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007490,성채,487,1048,487,1048,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007500,성채,490,1043,490,1043,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007530,성채,499,1066,499,1066,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007540,성채,493,1065,493,1065,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007570,성채,465,1086,465,1086,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007580,성채,468,1092,468,1092,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007600,성채,481,1108,481,1108,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007610,성채,284,1061,284,1061,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007620,성채,278,1058,278,1058,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007640,성채,257,1050,257,1050,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007680,성채,223,1147,223,1147,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007720,성채,497,974,497,974,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007750,성채,453,1000,453,1000,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007760,성채,456,1005,456,1005,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007770,성채,437,1014,437,1014,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007790,성채,436,994,436,994,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007800,성채,433,989,433,989,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007810,성채,394,1018,394,1018,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007830,성채,408,1031,408,1031,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007840,성채,414,1034,414,1034,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007850,성채,386,1032,386,1032,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007870,성채,403,1044,403,1044,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007880,성채,408,1047,408,1047,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007910,성채,384,1077,384,1077,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007930,성채,335,1083,335,1083,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007950,성채,341,1102,341,1102,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007960,성채,347,1106,347,1106,0,0,11,확인,raw11 중심 타일 대조
fortresses,40007970,성채,323,1089,323,1089,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008000,성채,325,1113,325,1113,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008010,성채,268,1109,268,1109,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008030,성채,255,1127,255,1127,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008050,성채,250,1193,250,1193,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008060,성채,253,1188,253,1188,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008070,성채,269,1182,269,1182,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008090,성채,284,1195,284,1195,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008100,성채,278,1199,278,1199,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008120,성채,262,1216,262,1216,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008140,성채,784,538,784,538,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008160,성채,808,539,808,539,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008170,성채,779,560,779,560,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008180,성채,785,561,785,561,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008190,성채,809,558,809,558,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008200,성채,803,559,803,559,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008230,성채,917,509,917,509,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008240,성채,922,504,922,504,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008250,성채,908,534,908,534,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008280,성채,887,548,887,548,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008290,성채,992,572,992,572,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008310,성채,979,591,979,591,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008320,성채,978,597,978,597,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008330,성채,972,580,972,580,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008340,성채,968,586,968,586,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008350,성채,962,598,962,598,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008360,성채,959,604,959,604,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008370,성채,942,689,942,689,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008380,성채,941,695,941,695,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008400,성채,942,713,942,713,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008410,성채,965,692,965,692,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008420,성채,964,698,964,698,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008440,성채,969,716,969,716,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008450,성채,251,594,251,594,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008480,성채,262,616,262,616,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008550,성채,264,665,264,665,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008560,성채,269,662,269,662,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008570,성채,750,150,750,150,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008620,성채,1018,138,1018,138,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008630,성채,1375,512,1375,512,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008640,성채,1365,513,1365,513,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008660,성채,1390,617,1390,617,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008670,성채,1379,790,1379,790,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008680,성채,1389,791,1389,791,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008700,성채,745,1320,745,1320,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008710,성채,643,1370,643,1370,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008720,성채,643,1359,643,1359,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008730,성채,519,1371,519,1371,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008740,성채,519,1360,519,1360,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008760,성채,138,890,138,890,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008770,성채,168,706,168,706,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008780,성채,163,711,163,711,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008800,성채,142,1010,142,1010,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008810,성채,914,569,914,569,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008820,성채,909,565,909,565,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008840,성채,894,569,894,569,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008860,성채,928,596,928,596,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008880,성채,944,592,944,592,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008900,성채,759,581,759,581,0,0,11,확인,raw11 중심 타일 대조
fortresses,40008980,성채,744,621,744,621,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009010,성채,930,744,930,744,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009020,성채,925,739,925,739,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009030,성채,923,724,923,724,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009040,성채,922,717,922,717,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009060,성채,904,743,904,743,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009070,성채,905,757,905,757,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009080,성채,908,762,908,762,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009090,성채,879,764,879,764,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009120,성채,878,733,878,733,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009130,성채,945,809,945,809,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009140,성채,946,815,946,815,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009150,성채,965,809,965,809,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009160,성채,967,816,967,816,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009170,성채,671,540,671,540,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009180,성채,671,547,671,547,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009200,성채,691,547,691,547,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009210,성채,746,661,746,661,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009220,성채,740,660,740,660,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009240,성채,762,675,762,675,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009250,성채,726,684,726,684,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009260,성채,723,691,723,691,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009280,성채,737,707,737,707,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009290,성채,733,713,733,713,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009320,성채,709,705,709,705,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009370,성채,764,800,764,800,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009400,성채,782,823,782,823,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009440,성채,814,800,814,800,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009460,성채,809,779,809,779,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009470,성채,819,788,819,788,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009480,성채,825,792,825,792,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009530,성채,539,764,539,764,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009570,성채,584,764,584,764,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009580,성채,589,770,589,770,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009590,성채,596,780,596,780,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009600,성채,597,786,597,786,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009610,성채,564,871,564,871,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009620,성채,559,876,559,876,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009640,성채,548,888,548,888,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009650,성채,530,893,530,893,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009660,성채,533,888,533,888,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009680,성채,546,872,546,872,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009690,성채,596,977,596,977,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009720,성채,628,968,628,968,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009780,성채,712,914,712,914,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009860,성채,597,876,597,876,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009900,성채,616,923,616,923,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009910,성채,619,911,619,911,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009920,성채,620,905,620,905,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009940,성채,599,750,599,750,0,0,11,확인,raw11 중심 타일 대조
fortresses,40009950,성채,605,763,605,763,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010080,성채,739,884,739,884,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010090,성채,767,858,767,858,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010100,성채,774,861,774,861,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010120,성채,789,876,789,876,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010150,성채,764,840,764,840,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010160,성채,759,845,759,845,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010170,성채,814,933,814,933,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010190,성채,834,933,834,933,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010230,성채,544,695,544,695,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010260,성채,575,338,575,338,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010280,성채,558,350,558,350,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010290,성채,543,340,543,340,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010300,성채,549,340,549,340,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010330,성채,507,279,507,279,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010340,성채,506,284,506,284,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010380,성채,506,259,506,259,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010440,성채,573,434,573,434,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010450,성채,583,402,583,402,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010530,성채,637,485,637,485,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010540,성채,644,491,644,491,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010550,성채,657,496,657,496,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010560,성채,661,504,661,504,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010570,성채,463,346,463,346,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010580,성채,469,348,469,348,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010590,성채,483,354,483,354,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010600,성채,490,355,490,355,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010610,성채,511,409,511,409,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010660,성채,420,234,420,234,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010680,성채,440,237,440,237,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010700,성채,450,289,450,289,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010720,성채,469,296,469,296,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010730,성채,597,514,597,514,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010740,성채,604,518,604,518,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010750,성채,608,530,608,530,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010760,성채,607,536,607,536,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010770,성채,576,558,576,558,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010780,성채,579,564,579,564,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010800,성채,596,568,596,568,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010810,성채,502,428,502,428,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010840,성채,518,453,518,453,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010850,성채,372,248,372,248,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010860,성채,367,243,367,243,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010880,성채,349,250,349,250,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010930,성채,322,334,322,334,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010940,성채,330,334,330,334,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010950,성채,340,341,340,341,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010960,성채,345,347,345,347,0,0,11,확인,raw11 중심 타일 대조
fortresses,40010970,성채,333,318,333,318,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011000,성채,349,341,349,341,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011030,성채,368,313,368,313,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011040,성채,372,319,372,319,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011060,성채,273,362,273,362,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011070,성채,270,380,270,380,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011080,성채,270,386,270,386,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011090,성채,519,641,519,641,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011100,성채,519,634,519,634,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011110,성채,507,628,507,628,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011120,성채,500,624,500,624,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011130,성채,503,604,503,604,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011140,성채,507,610,507,610,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011200,성채,412,576,412,576,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011240,성채,400,601,400,601,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011280,성채,318,577,318,577,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011290,성채,317,563,317,563,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011320,성채,293,568,293,568,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011340,성채,232,522,232,522,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011360,성채,235,508,235,508,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011370,성채,222,501,222,501,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011380,성채,220,508,220,508,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011400,성채,220,527,220,527,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011410,성채,419,530,419,530,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011420,성채,413,531,413,531,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011430,성채,400,532,400,532,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011440,성채,399,538,399,538,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011450,성채,347,500,347,500,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011460,성채,354,502,354,502,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011520,성채,549,602,549,602,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011550,성채,570,573,570,573,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011560,성채,562,568,562,568,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011570,성채,275,478,275,478,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011580,성채,268,474,268,474,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011590,성채,265,464,265,464,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011600,성채,272,462,272,462,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011610,성채,246,440,246,440,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011620,성채,241,446,241,446,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011630,성채,239,461,239,461,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011640,성채,243,467,243,467,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011700,성채,407,415,407,415,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011740,성채,409,430,409,430,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011810,성채,417,512,417,512,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011820,성채,410,510,410,510,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011840,성채,439,523,439,523,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011850,성채,1149,941,1149,941,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011860,성채,1154,947,1154,947,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011880,성채,1167,936,1167,936,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011890,성채,1157,978,1157,978,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011920,성채,1175,959,1175,959,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011930,성채,1219,976,1219,976,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011950,성채,1228,991,1228,991,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011960,성채,1224,995,1224,995,0,0,11,확인,raw11 중심 타일 대조
fortresses,40011990,성채,1239,977,1239,977,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012000,성채,1234,972,1234,972,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012010,성채,981,875,981,875,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012090,성채,1069,927,1069,927,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012100,성채,1073,932,1073,932,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012110,성채,1095,935,1095,935,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012120,성채,1102,934,1102,934,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012130,성채,1052,942,1052,942,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012140,성채,1057,947,1057,947,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012150,성채,1073,955,1073,955,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012160,성채,1079,953,1079,953,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012170,성채,970,895,970,895,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012200,성채,972,920,972,920,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012240,성채,950,926,950,926,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012260,성채,1096,1009,1096,1009,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012300,성채,1053,1005,1053,1005,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012320,성채,1084,1022,1084,1022,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012400,성채,1234,1074,1234,1074,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012420,성채,1261,1070,1261,1070,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012440,성채,1255,1089,1255,1089,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012450,성채,1249,1155,1249,1155,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012460,성채,1249,1162,1249,1162,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012470,성채,1248,1178,1248,1178,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012480,성채,1245,1184,1245,1184,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012490,성채,1106,1062,1106,1062,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012500,성채,1111,1067,1111,1067,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012510,성채,1115,1083,1115,1083,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012520,성채,1121,1086,1121,1086,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012530,성채,1093,1082,1093,1082,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012680,성채,1147,1215,1147,1215,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012690,성채,1143,1173,1143,1173,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012720,성채,1162,1193,1162,1193,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012730,성채,1150,1167,1150,1167,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012740,성채,1155,1172,1155,1172,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012760,성채,1173,1175,1173,1175,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012810,성채,904,960,904,960,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012830,성채,903,979,903,979,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012900,성채,989,1121,989,1121,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012930,성채,990,1074,990,1074,0,0,11,확인,raw11 중심 타일 대조
fortresses,40012940,성채,990,1080,990,1080,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013010,성채,1055,1239,1055,1239,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013060,성채,1061,1284,1061,1284,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013070,성채,1076,1280,1076,1280,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013120,성채,1166,1271,1166,1271,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013210,성채,976,1239,976,1239,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013230,성채,987,1254,987,1254,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013240,성채,991,1258,991,1258,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013250,성채,982,1270,982,1270,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013280,성채,966,1255,966,1255,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013360,성채,890,1001,890,1001,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013370,성채,932,1068,932,1068,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013390,성채,938,1086,938,1086,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013400,성채,937,1092,937,1092,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013410,성채,910,1074,910,1074,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013420,성채,910,1081,910,1081,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013430,성채,913,1094,913,1094,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013450,성채,600,1106,600,1106,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013490,성채,712,1168,712,1168,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013500,성채,718,1168,718,1168,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013510,성채,726,1170,726,1170,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013520,성채,732,1174,732,1174,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013550,성채,407,849,407,849,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013590,성채,302,737,302,737,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013600,성채,307,738,307,738,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013610,성채,729,284,729,284,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013620,성채,736,284,736,284,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013630,성채,739,293,739,293,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013640,성채,745,293,745,293,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013650,성채,850,383,850,383,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013660,성채,856,385,856,385,0,0,11,확인,raw11 중심 타일 대조
fortresses,40013670,성채,857,395,857,395,0,0,11,확인,raw11 중심 타일 대조
